Volatility 3 Framework 2.7.0

PID	Process	Offset	HandleValue	Type	GrantedAccess	Name
1792	tasksche.exe	0xf8a0022951a0	0x134	Key	0x20019	MACHINE\SOFTWARE\WOW6432NODE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{FDD39AD0-238F-46AF-ADB4-6C85480369C7}\PROPERTYBAG
1792	tasksche.exe	0xf8a002295060	0x138	Key	0x20019	USER\.DEFAULT\CONTROL PANEL\INTERNATIONAL
1792	tasksche.exe	0xf8a003289540	0x13c	Key	0x20019	MACHINE\SOFTWARE\WOW6432NODE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{ED4824AF-DCE4-45A8-81E2-FC7965083634}\PROPERTYBAG
1792	tasksche.exe	0xfa8000e24c00	0x140	ALPC Port	0x1f0001	
1792	tasksche.exe	0xfa8001e1e070	0x148	File	0x120196	\Device\HarddiskVolume2\Windows\Temp\hibsys.WNCRYT
1792	tasksche.exe	0xf8a001d2ad30	0x15c	Key	0x8	USER\.DEFAULT\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION
1792	tasksche.exe	0xf8a001f31150	0x160	Key	0x8	MACHINE\SOFTWARE\WOW6432NODE\MICROSOFT\WINDOWS NT\CURRENTVERSION\APPCOMPATFLAGS
852	SearchProtocol	0xf8a000e4d690	0x4	Key	0x9	MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\IMAGE FILE EXECUTION OPTIONS
852	SearchProtocol	0xf8a0007d5e00	0x8	Directory	0x3	KnownDlls
852	SearchProtocol	0xfa800143e250	0xc	File	0x100020	\Device\HarddiskVolume2\Windows\System32
852	SearchProtocol	0xf8a0018d0d30	0x10	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\SORTING\VERSIONS
852	SearchProtocol	0xfa8001827490	0x14	Mutant	0x1f0001	
852	SearchProtocol	0xfa8000fd5070	0x18	ALPC Port	0x1f0001	
852	SearchProtocol	0xfa8000eda270	0x1c	Mutant	0x1f0001	
852	SearchProtocol	0xf8a00215d1c0	0x20	Key	0xf003f	MACHINE
852	SearchProtocol	0xfa8002d59f00	0x24	Event	0x1f0003	
852	SearchProtocol	0xf8a001f28a30	0x28	Key	0x1	MACHINE\SYSTEM\CONTROLSET001\CONTROL\SESSION MANAGER
852	SearchProtocol	0xfa8002d69720	0x2c	Event	0x21f0003	
852	SearchProtocol	0xfa8002a89890	0x30	WindowStation	0xf016e	Service-0x0-3e7$
852	SearchProtocol	0xfa8002a8a090	0x34	Desktop	0xf00cf	Default
852	SearchProtocol	0xfa8002a89890	0x38	WindowStation	0xf016e	Service-0x0-3e7$
852	SearchProtocol	0xfa80023dcce0	0x3c	EtwRegistration	0x804	
852	SearchProtocol	0xfa8000e8ea20	0x40	Event	0x1f0003	
852	SearchProtocol	0xfa8002d6b5d0	0x44	Event	0x1f0003	
852	SearchProtocol	0xfa80024cd4b0	0x48	Event	0x1f0003	
852	SearchProtocol	0xfa8002cae410	0x4c	Event	0x1f0003	
852	SearchProtocol	0xfa8000dc0760	0x50	Event	0x1f0003	
852	SearchProtocol	0xfa800cec20d0	0x54	Event	0x1f0003	
852	SearchProtocol	0xf8a000c0e760	0x58	Directory	0xf	BaseNamedObjects
852	SearchProtocol	0xfa8000fd5530	0x5c	EtwRegistration	0x804	
852	SearchProtocol	0xfa8000fd5450	0x60	EtwRegistration	0x804	
852	SearchProtocol	0xfa8000edb970	0x64	Event	0x1f0003	
852	SearchProtocol	0xfa8000fcf070	0x68	EtwRegistration	0x804	
852	SearchProtocol	0xfa8000fcf180	0x6c	EtwRegistration	0x804	
852	SearchProtocol	0xfa8000f64690	0x70	Mutant	0x1f0001	
852	SearchProtocol	0xfa8002b04e20	0x74	Event	0x1f0003	
852	SearchProtocol	0xfa8002248a50	0x78	Event	0x1f0003	
852	SearchProtocol	0xfa80014d8d10	0x7c	File	0x100001	\Device\KsecDD
852	SearchProtocol	0xfa8002ec74d0	0x80	Event	0x1f0003	
852	SearchProtocol	0xfa800184ed40	0x84	Event	0x1f0003	
852	SearchProtocol	0xfa8002ffd990	0x88	Event	0x1f0003	
852	SearchProtocol	0xfa8000f85a00	0x8c	Event	0x1f0003	
852	SearchProtocol	0xf8a00205a700	0x90	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\GATHERING MANAGER
852	SearchProtocol	0xfa8002fc0dc0	0x94	Event	0x1f0003	
852	SearchProtocol	0xfa80023a2c00	0x98	Event	0x1f0003	
852	SearchProtocol	0xfa800300f6f0	0x9c	Event	0x1f0003	
852	SearchProtocol	0xf8a001d82d10	0xa0	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\GATHERING MANAGER
852	SearchProtocol	0xfa8002b48520	0xa4	Event	0x1f0003	
852	SearchProtocol	0xfa8003043260	0xa8	Event	0x1f0003	
852	SearchProtocol	0xfa8000f69f40	0xac	Event	0x1f0003	
852	SearchProtocol	0xf8a0027db3d0	0xb0	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\GATHERING MANAGER
852	SearchProtocol	0xfa8002c76060	0xb4	Event	0x1f0003	
852	SearchProtocol	0xfa8003024180	0xb8	Event	0x1f0003	
852	SearchProtocol	0xfa8002f9bb70	0xbc	Event	0x1f0003	
852	SearchProtocol	0xf8a002759dd0	0xc0	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\GATHERING MANAGER
852	SearchProtocol	0xfa800ca6a3b0	0xc4	Event	0x1f0003	
852	SearchProtocol	0xfa8001f50580	0xc8	Event	0x1f0003	
852	SearchProtocol	0xfa8002cb8b40	0xcc	Event	0x1f0003	
852	SearchProtocol	0xf8a002669e80	0xd0	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\GATHERING MANAGER
852	SearchProtocol	0xfa8000f76d80	0xd4	Event	0x1f0003	
852	SearchProtocol	0xfa8003030310	0xd8	Event	0x1f0003	
852	SearchProtocol	0xfa8000e26c60	0xdc	Event	0x1f0003	
852	SearchProtocol	0xf8a001cba630	0xe0	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\GATHERING MANAGER
852	SearchProtocol	0xfa8002b41780	0xe4	Event	0x1f0003	
852	SearchProtocol	0xfa80027f96c0	0xe8	Event	0x1f0003	
852	SearchProtocol	0xfa8002d6d470	0xec	Event	0x1f0003	
852	SearchProtocol	0xf8a0027a9690	0xf0	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\GATHERING MANAGER
852	SearchProtocol	0xfa8002ad7060	0xf4	Event	0x1f0003	
852	SearchProtocol	0xfa8002d44c70	0xf8	Event	0x1f0003	
852	SearchProtocol	0xfa80023a4be0	0xfc	Event	0x1f0003	
852	SearchProtocol	0xf8a00275b060	0x100	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\GATHERING MANAGER
852	SearchProtocol	0xfa8003059550	0x104	Event	0x1f0003	
852	SearchProtocol	0xfa8002f9d4a0	0x108	Event	0x1f0003	
852	SearchProtocol	0xfa8001a62300	0x10c	Event	0x1f0003	
852	SearchProtocol	0xf8a001f303c0	0x110	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\GATHERING MANAGER
852	SearchProtocol	0xfa80024450f0	0x114	Event	0x1f0003	
852	SearchProtocol	0xfa8000d721c0	0x118	Event	0x1f0003	
852	SearchProtocol	0xfa800d7ef2c0	0x11c	Event	0x1f0003	
852	SearchProtocol	0xf8a001b51190	0x120	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\GATHERING MANAGER
852	SearchProtocol	0xfa8000e9c410	0x124	Event	0x1f0003	
852	SearchProtocol	0xfa8002cf0240	0x128	Event	0x1f0003	
852	SearchProtocol	0xfa800220e630	0x12c	Event	0x1f0003	
852	SearchProtocol	0xf8a002775060	0x130	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\GATHERING MANAGER
852	SearchProtocol	0xfa8002c77dd0	0x134	Event	0x1f0003	
852	SearchProtocol	0xfa8002ec9dd0	0x138	Event	0x1f0003	
852	SearchProtocol	0xfa800222ec00	0x13c	Event	0x1f0003	
852	SearchProtocol	0xf8a00275b7f0	0x140	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\GATHERING MANAGER
852	SearchProtocol	0xfa8002bd05e0	0x144	Event	0x1f0003	
852	SearchProtocol	0xfa8002831d40	0x148	Event	0x1f0003	
852	SearchProtocol	0xfa8002fa4520	0x14c	Event	0x1f0003	
852	SearchProtocol	0xf8a0027856e0	0x150	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\GATHERING MANAGER
852	SearchProtocol	0xfa8002ca5810	0x154	Event	0x1f0003	
852	SearchProtocol	0xfa80022fad00	0x158	Event	0x1f0003	
852	SearchProtocol	0xfa800305adc0	0x15c	Event	0x1f0003	
852	SearchProtocol	0xf8a001380760	0x160	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\GATHERING MANAGER
852	SearchProtocol	0xfa80030472f0	0x164	Event	0x1f0003	
852	SearchProtocol	0xfa800222fa00	0x168	Event	0x1f0003	
852	SearchProtocol	0xfa8002d64b20	0x16c	Event	0x1f0003	
852	SearchProtocol	0xf8a002775140	0x170	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\GATHERING MANAGER
852	SearchProtocol	0xfa80027db5c0	0x174	Event	0x1f0003	
852	SearchProtocol	0xfa8001a7a760	0x178	Event	0x1f0003	
852	SearchProtocol	0xfa8000f269c0	0x17c	Event	0x1f0003	
852	SearchProtocol	0xf8a00275b380	0x180	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\GATHERING MANAGER
852	SearchProtocol	0xfa8000e5d1b0	0x184	Event	0x1f0003	
852	SearchProtocol	0xfa8000e5fe90	0x188	Event	0x1f0003	
852	SearchProtocol	0xfa8000dee8b0	0x18c	Event	0x1f0003	
852	SearchProtocol	0xf8a002785620	0x190	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\GATHERING MANAGER
852	SearchProtocol	0xfa8000f9e540	0x194	Event	0x1f0003	
852	SearchProtocol	0xfa8002cad230	0x198	Event	0x1f0003	
852	SearchProtocol	0xfa800306a830	0x19c	Event	0x1f0003	
852	SearchProtocol	0xf8a00138adc0	0x1a0	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\GATHERING MANAGER
852	SearchProtocol	0xfa8002403760	0x1a4	Event	0x1f0003	
852	SearchProtocol	0xfa8009694e90	0x1a8	Event	0x1f0003	
852	SearchProtocol	0xfa8009718810	0x1ac	Event	0x1f0003	
852	SearchProtocol	0xf8a00263b6a0	0x1b0	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\GATHERING MANAGER
852	SearchProtocol	0xfa800304c860	0x1b4	Event	0x1f0003	
852	SearchProtocol	0xfa8002e363c0	0x1b8	Event	0x1f0003	
852	SearchProtocol	0xfa80024afb00	0x1bc	Event	0x1f0003	
852	SearchProtocol	0xf8a00275f900	0x1c0	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\GATHERING MANAGER
852	SearchProtocol	0xfa80020e6740	0x1c4	Event	0x1f0003	
852	SearchProtocol	0xfa8000dc2bb0	0x1c8	Event	0x1f0003	
852	SearchProtocol	0xfa80022c0760	0x1cc	Event	0x1f0003	
852	SearchProtocol	0xf8a001eaf6d0	0x1d0	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\GATHERING MANAGER
852	SearchProtocol	0xfa8000f55ab0	0x1d4	Event	0x1f0003	
852	SearchProtocol	0xfa80014747b0	0x1d8	Event	0x1f0003	
852	SearchProtocol	0xfa8002fbe6e0	0x1dc	Event	0x1f0003	
852	SearchProtocol	0xf8a0018b0fa0	0x1e0	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\GATHERING MANAGER
852	SearchProtocol	0xfa8000e3a670	0x1e4	Event	0x1f0003	
852	SearchProtocol	0xfa80022aa330	0x1e8	Event	0x1f0003	
852	SearchProtocol	0xfa8000f53130	0x1ec	Event	0x1f0003	
852	SearchProtocol	0xf8a00263b5e0	0x1f0	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\GATHERING MANAGER
852	SearchProtocol	0xfa8000d5f5f0	0x1f4	Event	0x1f0003	
852	SearchProtocol	0xfa8000d40640	0x1f8	Event	0x1f0003	
852	SearchProtocol	0xfa8000e05950	0x1fc	Event	0x1f0003	
852	SearchProtocol	0xf8a0023ad3f0	0x200	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\GATHERING MANAGER
852	SearchProtocol	0xfa8000d54530	0x204	Event	0x1f0003	
852	SearchProtocol	0xfa8000d361b0	0x208	Event	0x1f0003	
852	SearchProtocol	0xfa8000ea59a0	0x20c	Event	0x1f0003	
852	SearchProtocol	0xf8a001eaf610	0x210	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\GATHERING MANAGER
852	SearchProtocol	0xfa8002d39ab0	0x214	Event	0x1f0003	
852	SearchProtocol	0xfa80023904f0	0x218	Event	0x1f0003	
852	SearchProtocol	0xfa8001e4e5d0	0x21c	Event	0x1f0003	
852	SearchProtocol	0xf8a001b315f0	0x220	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\GATHERING MANAGER
852	SearchProtocol	0xfa80027fbd40	0x224	Event	0x1f0003	
852	SearchProtocol	0xfa8000f33e90	0x228	Event	0x1f0003	
852	SearchProtocol	0xfa8002d44e90	0x22c	Event	0x1f0003	
852	SearchProtocol	0xf8a0027832b0	0x230	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\GATHERING MANAGER
852	SearchProtocol	0xfa8002b2b550	0x234	Event	0x1f0003	
852	SearchProtocol	0xfa8000fd63b0	0x238	Event	0x1f0003	
852	SearchProtocol	0xfa8000edb5d0	0x23c	Event	0x1f0003	
852	SearchProtocol	0xf8a0027b52c0	0x240	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\GATHERING MANAGER
852	SearchProtocol	0xfa8000f291c0	0x244	Event	0x1f0003	
852	SearchProtocol	0xfa8000eb3160	0x248	Event	0x1f0003	
852	SearchProtocol	0xfa800141b130	0x24c	Event	0x1f0003	
852	SearchProtocol	0xf8a00270ee60	0x250	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\GATHERING MANAGER
852	SearchProtocol	0xfa8002bea470	0x254	Event	0x1f0003	
852	SearchProtocol	0xfa8001bd6550	0x258	Event	0x1f0003	
852	SearchProtocol	0xfa8003044290	0x25c	Event	0x1f0003	
852	SearchProtocol	0xf8a001491180	0x260	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\GATHERING MANAGER
852	SearchProtocol	0xfa80021f41c0	0x264	Event	0x1f0003	
852	SearchProtocol	0xfa800141f910	0x268	Event	0x1f0003	
852	SearchProtocol	0xfa8002e404f0	0x26c	Event	0x1f0003	
852	SearchProtocol	0xf8a0027831f0	0x270	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\GATHERING MANAGER
852	SearchProtocol	0xfa800303f1c0	0x274	Event	0x1f0003	
852	SearchProtocol	0xfa8000f1e950	0x278	Event	0x1f0003	
852	SearchProtocol	0xfa800305b510	0x27c	Event	0x1f0003	
852	SearchProtocol	0xf8a00278f5f0	0x280	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\GATHERING MANAGER
852	SearchProtocol	0xfa80014d6f90	0x284	EtwRegistration	0x804	
852	SearchProtocol	0xf8a001f6ebd0	0x288	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH
852	SearchProtocol	0xf8a00270eda0	0x28c	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\GATHERING MANAGER
852	SearchProtocol	0xfa8002ccdb50	0x290	Thread	0x1fffff	Tid 3672 Pid 852
852	SearchProtocol	0xfa8002acd420	0x294	Event	0x1f0003	
852	SearchProtocol	0xfa800237db30	0x298	Event	0x1f0003	
852	SearchProtocol	0xfa80014cc130	0x29c	Event	0x1f0003	
852	SearchProtocol	0xfa80014bbf90	0x2a0	EtwRegistration	0x804	
852	SearchProtocol	0xfa80014d6eb0	0x2a4	EtwRegistration	0x804	
852	SearchProtocol	0xfa8002c63230	0x2a8	Event	0x1f0003	
852	SearchProtocol	0xfa80027db640	0x2ac	Thread	0x1fffff	Tid 2572 Pid 852
852	SearchProtocol	0xfa8000fd3da0	0x2b0	ALPC Port	0x1f0001	
852	SearchProtocol	0xf8a00282f060	0x2b4	KeyedEvent	0xf0003	
852	SearchProtocol	0xfa80014bcc00	0x2b8	IoCompletion	0x1f0003	
852	SearchProtocol	0xfa80014bbda0	0x2bc	TpWorkerFactory	0xf00ff	
852	SearchProtocol	0xfa8002e36730	0x2c0	Timer	0x100002	
852	SearchProtocol	0xfa8002ad37d0	0x2c4	Timer	0x1f0003	
852	SearchProtocol	0xfa80014d4390	0x2c8	Thread	0x1fffff	Tid 2168 Pid 852
852	SearchProtocol	0xfa80014d4390	0x2cc	Thread	0x1fffff	Tid 2168 Pid 852
852	SearchProtocol	0xfa8002ad4e10	0x2d0	Timer	0x100002	
852	SearchProtocol	0xfa8001510070	0x2d4	ALPC Port	0x1f0001	
852	SearchProtocol	0xfa8000e40160	0x2d8	Event	0x1f0003	
852	SearchProtocol	0xf8a001626720	0x2dc	Section	0xf001f	UsGthrCtrlFltPipeMssGthrPipe8
852	SearchProtocol	0xfa8000f766e0	0x2e0	Event	0x1f0003	UsGthrCtrlFltPipeMssGthrPipe8SDE
852	SearchProtocol	0xfa8003059fe0	0x2e4	Event	0x1f0003	UsGthrCtrlFltPipeMssGthrPipe8DRE
852	SearchProtocol	0xf8a000f74220	0x2e8	Section	0x4	__ComCatalogCache__
852	SearchProtocol	0xf8a000da9d80	0x2ec	Key	0xf003f	MACHINE\SOFTWARE\CLASSES
852	SearchProtocol	0xfa8000cab5b0	0x2f0	Event	0x100001	MaximumCommitCondition
852	SearchProtocol	0xf8a000f74220	0x2f4	Section	0x4	__ComCatalogCache__
852	SearchProtocol	0xfa8003050830	0x2f8	File	0x120089	\Device\HarddiskVolume2\Windows\Registration\R000000000006.clb
852	SearchProtocol	0xf8a00277ffc0	0x2fc	Section	0xf0005	
852	SearchProtocol	0xfa80014ef320	0x300	EtwRegistration	0x804	
852	SearchProtocol	0xf8a001f47800	0x304	Key	0xf003f	MACHINE\SOFTWARE\CLASSES
852	SearchProtocol	0xfa800306c1d0	0x308	Event	0x1f0003	UsGthrCtrlFltPipeMssGthrPipe8DAE
852	SearchProtocol	0xfa8000e199e0	0x30c	Event	0x1f0003	UsGthrCtrlFltPipeMssGthrPipe8DSE
852	SearchProtocol	0xfa8001aa2fe0	0x310	Semaphore	0x1f0003	UsGthrCtrlFltPipeMssGthrPipe8TRM
852	SearchProtocol	0xfa80022c6600	0x314	Semaphore	0x1f0003	UsGthrCtrlFltPipeMssGthrPipe8RCM
852	SearchProtocol	0xfa80027edb00	0x318	Process	0x100000	SearchIndexer. Pid 2756
852	SearchProtocol	0xf8a0019e3f00	0x31c	Section	0xf0007	
852	SearchProtocol	0xfa8003044bc0	0x320	Event	0x1f0003	
852	SearchProtocol	0xfa8002bf14b0	0x324	Event	0x100000	
852	SearchProtocol	0xfa800237ad90	0x328	Event	0x1f0003	
852	SearchProtocol	0xfa8000e3fc80	0x32c	Event	0x1f0003	
852	SearchProtocol	0xfa8001518980	0x330	Thread	0x1fffff	Tid 1760 Pid 852
852	SearchProtocol	0xfa8002c725b0	0x334	Event	0x21f0003	
852	SearchProtocol	0xfa800235fa50	0x338	Event	0x1f0003	
852	SearchProtocol	0xfa8002d1d8c0	0x33c	Event	0x1f0003	
852	SearchProtocol	0xfa8001400060	0x340	Thread	0x1fffff	Tid 1836 Pid 852
852	SearchProtocol	0xfa8001553060	0x344	Event	0x21f0003	
852	SearchProtocol	0xf8a00162f5e0	0x348	Section	0xf001f	UsGthrFltPipeMssGthrPipe8_1
852	SearchProtocol	0xfa8003015540	0x34c	Event	0x1f0003	UsGthrFltPipeMssGthrPipe8_1DRE
852	SearchProtocol	0xfa80023d94a0	0x350	Event	0x1f0003	UsGthrFltPipeMssGthrPipe8_1DAE
852	SearchProtocol	0xfa8002327350	0x354	Event	0x1f0003	UsGthrFltPipeMssGthrPipe8_1DSE
852	SearchProtocol	0xfa800235a120	0x358	Semaphore	0x1f0003	UsGthrFltPipeMssGthrPipe8_1TRM
852	SearchProtocol	0xfa8002f14100	0x35c	Semaphore	0x1f0003	UsGthrFltPipeMssGthrPipe8_1RCM
852	SearchProtocol	0xfa80015531e0	0x360	Event	0x1f0003	
852	SearchProtocol	0xfa8001400060	0x364	Thread	0x1fffff	Tid 1836 Pid 852
852	SearchProtocol	0xfa80014c3670	0x368	ALPC Port	0x1f0001	OLE2D2309EE47C141DF9A72A307D758
852	SearchProtocol	0xfa8001431970	0x36c	Event	0x1f0003	
852	SearchProtocol	0xfa8002f71cc0	0x370	ALPC Port	0x1f0001	
852	SearchProtocol	0xfa80035f7b80	0x378	Event	0x21f0003	
852	SearchProtocol	0xfa8001e35c90	0x37c	ALPC Port	0x1f0001	
852	SearchProtocol	0xfa800305af10	0x380	Event	0x1f0003	
852	SearchProtocol	0xfa800141fe50	0x384	Event	0x1f0003	
852	SearchProtocol	0xfa8002d4b720	0x38c	Event	0x21f0003	
852	SearchProtocol	0xfa80015584d0	0x390	Event	0x21f0003	
852	SearchProtocol	0xfa8001400060	0x394	Thread	0x1fffff	Tid 1836 Pid 852
852	SearchProtocol	0xfa8001553110	0x398	EtwRegistration	0x804	
852	SearchProtocol	0xfa8001dea4f0	0x39c	EtwRegistration	0x804	
852	SearchProtocol	0xfa80027f8640	0x3a0	Event	0x1f0003	
852	SearchProtocol	0xfa8001507270	0x3a4	Event	0x1f0003	
852	SearchProtocol	0xfa8002e06830	0x3a8	Semaphore	0x100003	
852	SearchProtocol	0xfa800154c270	0x3ac	Semaphore	0x100003	
852	SearchProtocol	0xfa8001552130	0x3b0	Event	0x1f0003	
852	SearchProtocol	0xf8a002a83600	0x3b4	Key	0x20019	USER\.DEFAULT\CONTROL PANEL\INTERNATIONAL
852	SearchProtocol	0xfa800158a1c0	0x3bc	Event	0x1f0003	
852	SearchProtocol	0xfa8002c84200	0x3c0	Event	0x1f0003	
852	SearchProtocol	0xfa8001dea5d0	0x3c4	EtwRegistration	0x804	
852	SearchProtocol	0xfa800151a270	0x3c8	Event	0x1f0003	
852	SearchProtocol	0xfa8000e52370	0x3cc	Semaphore	0x100003	
852	SearchProtocol	0xfa8001cdb1c0	0x3d0	Semaphore	0x100003	
852	SearchProtocol	0xfa8001846130	0x3d4	Semaphore	0x100003	
852	SearchProtocol	0xfa800155f1c0	0x3d8	Semaphore	0x100003	
852	SearchProtocol	0xfa8000fb5230	0x3dc	Semaphore	0x100003	
852	SearchProtocol	0xfa8000fff280	0x3e0	Semaphore	0x100003	
852	SearchProtocol	0xfa8001497500	0x3e4	Semaphore	0x100003	
852	SearchProtocol	0xfa8001de2230	0x3e8	Semaphore	0x100003	
852	SearchProtocol	0xfa80014c1e50	0x3ec	Event	0x1f0003	
852	SearchProtocol	0xfa800156b380	0x3f0	Thread	0x1fffff	Tid 1292 Pid 852
852	SearchProtocol	0xfa8002167200	0x3f4	ALPC Port	0x1f0001	
852	SearchProtocol	0xfa800242d4f0	0x3f8	EtwRegistration	0x804	
852	SearchProtocol	0xfa80025073b0	0x3fc	EtwRegistration	0x804	
852	SearchProtocol	0xfa800217a790	0x404	EtwRegistration	0x804	
852	SearchProtocol	0xfa8002ab28d0	0x408	EtwRegistration	0x804	
852	SearchProtocol	0xfa8000ee0570	0x40c	EtwRegistration	0x804	
852	SearchProtocol	0xfa800143e170	0x410	EtwRegistration	0x804	
852	SearchProtocol	0xf8a0013ea130	0x414	Section	0x6	windows_shell_global_counters
852	SearchProtocol	0xf8a002ac7060	0x418	Key	0xf003f	USER\.DEFAULT
852	SearchProtocol	0xfa8001e2c630	0x41c	File	0x100020	\Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_fa3b1e3d17594757
852	SearchProtocol	0xfa80015ab970	0x420	EtwRegistration	0x804	
852	SearchProtocol	0xfa8002e4ba90	0x424	EtwRegistration	0x804	
852	SearchProtocol	0xfa8002321070	0x428	EtwRegistration	0x804	
852	SearchProtocol	0xfa800163ddc0	0x42c	EtwRegistration	0x804	
852	SearchProtocol	0xf8a0013ea130	0x430	Section	0x6	windows_shell_global_counters
852	SearchProtocol	0xf8a0026fb6f0	0x434	Key	0x1	USER\.DEFAULT\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER
852	SearchProtocol	0xf8a0013ea130	0x438	Section	0x6	windows_shell_global_counters
852	SearchProtocol	0xfa8002264060	0x43c	Event	0x100003	
852	SearchProtocol	0xfa80023b8f90	0x440	EtwRegistration	0x804	
852	SearchProtocol	0xfa8002357f90	0x444	EtwRegistration	0x804	
852	SearchProtocol	0xfa80022ca4e0	0x448	Event	0x1f0003	
852	SearchProtocol	0xfa80021c9340	0x44c	Mutant	0x1f0001	
852	SearchProtocol	0xfa800280a900	0x450	Event	0x1f0003	
852	SearchProtocol	0xfa800ca6ad10	0x454	Mutant	0x1f0001	
852	SearchProtocol	0xfa80022afa20	0x458	ALPC Port	0x1f0001	
852	SearchProtocol	0xfa8000e62670	0x460	File	0x120089	\Device\HarddiskVolume2\Windows\System32\en-US\KernelBase.dll.mui
852	SearchProtocol	0xf8a000e82770	0x468	Section	0x4	C:*ProgramData*Microsoft*Windows*Caches*cversions.2.ro
852	SearchProtocol	0xf8a0011f0950	0x46c	Section	0x4	C:*ProgramData*Microsoft*Windows*Caches*{6AF0698E-D558-4F6E-9B3C-3716689AF493}.2.ver0x0000000000000011.db
852	SearchProtocol	0xf8a000e82770	0x470	Section	0x4	C:*ProgramData*Microsoft*Windows*Caches*cversions.2.ro
852	SearchProtocol	0xf8a0011f0420	0x474	Section	0x4	C:*ProgramData*Microsoft*Windows*Caches*{DDF571F2-BE98-426D-8288-1A9A39C3FDA2}.2.ver0x0000000000000002.db
852	SearchProtocol	0xfa800140a950	0x478	Event	0x100003	
852	SearchProtocol	0xfa8000de0da0	0x47c	EtwRegistration	0x804	
852	SearchProtocol	0xfa8000e8e380	0x480	File	0x120089	\Device\HarddiskVolume2\Windows\System32\en-US\shell32.dll.mui
852	SearchProtocol	0xfa80014c19f0	0x484	ALPC Port	0x1f0001	
852	SearchProtocol	0xf8a00168b560	0x488	Key	0x8	USER\.DEFAULT\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION
852	SearchProtocol	0xf8a00282d790	0x48c	Key	0x8	MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\APPCOMPATFLAGS
852	SearchProtocol	0xfa80027d4e90	0x494	Event	0x1f0003	
852	SearchProtocol	0xf8a000e82770	0x498	Section	0x4	C:*ProgramData*Microsoft*Windows*Caches*cversions.2.ro
